,Open,High,Low,Close,Volume,OpenInt,RSI_14D,Volume_plain,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,PVT,AB_Middle_Band,AB_Upper_Band,AB_Lower_Band,Label
67,0.210613056,0.166848187,0.205582621,0.154162648,-0.8208795,0,0.495202249,-0.8208795,0.174606914,0.163652622,0.184804455,0.992139348,-0.034256564,0.174697198,0.139175396,0.216330488,0
68,0.186522183,0.133879057,0.166865303,0.137510253,-0.435583674,0,0.725537795,-0.435583674,0.176335033,0.164511188,0.186967941,0.992139348,0.02710438,0.176166104,0.140326456,0.216082745,0
69,0.13556072,0.099516866,0.100031836,0.090791032,-0.824746463,0,0.947980094,-0.824746463,0.178927211,0.164940471,0.192160308,0.992139348,-0.01860583,0.178974305,0.140040479,0.218779999,0
70,0.088768831,0.035900377,0.02444088,-0.003109976,0.13806753,0,0.80424523,0.13806753,0.177199092,0.165369754,0.18869873,0.254336679,-0.219950312,0.177397392,0.146186497,0.213776886,0
71,0.008620348,-0.021215158,0.05486163,0.008916754,-0.560778956,0,0.206048162,-0.560778956,0.176767063,0.165799037,0.187400638,0.254336679,0.286096421,0.176986963,0.139260668,0.216946641,1
72,0.008620348,-0.034217068,-0.023494848,-0.042890699,-0.267637463,0,0.252083909,-0.267637463,0.172014737,0.167086887,0.176150509,0.254336679,-0.128204823,0.172169817,0.132714603,0.211978541,0
73,-0.045120832,-0.007748894,0.009230505,0.014004986,-0.7877945,0,-0.144912803,-0.7877945,0.172014737,0.16751617,0.175717812,-0.88590381,0.173409799,0.171997004,0.131217233,0.208798864,1
74,-0.01500724,0.018254927,0.045182301,0.027419416,-0.693931668,0,-0.793182026,-0.693931668,0.172446766,0.167086887,0.177015904,-0.88590381,-0.04670801,0.172450637,0.136941824,0.203699227,1
75,0.028541647,0.018254927,0.071915687,0.057023674,-0.992152836,0,-1.061335482,-0.992152836,0.172878796,0.16751617,0.177881298,-0.88590381,0.003882093,0.173012277,0.126140109,0.215814112,1
76,0.079039824,0.060046781,0.124921541,0.096804397,-1.012021574,0,-0.80048768,-1.012021574,0.172446766,0.167086887,0.177015904,-0.88590381,0.005598211,0.172429035,0.113697673,0.226523214,1
77,0.100814268,0.088372372,0.11478129,0.143061051,-0.879588449,0,-0.47825321,-0.879588449,0.168990529,0.162794056,0.174852417,-0.88590381,0.015674797,0.169188803,0.108793494,0.222962045,1
78,0.179572893,0.139915659,0.202817099,0.178216109,-0.642280517,0,-0.938041289,-0.642280517,0.170286618,0.164511188,0.175717812,-0.88590381,0.00506142,0.170484896,0.103931951,0.227955436,1
79,0.146216298,0.133879057,0.18391936,0.175903276,-0.956325486,0,-0.379692351,-0.956325486,0.166830381,0.158501224,0.17441972,-0.88590381,-0.049605011,0.16679103,0.094240374,0.23435549,0
80,0.17632989,0.180314451,0.233237849,0.215683999,-0.277932217,0,-0.499612228,-0.277932217,0.161213996,0.146481297,0.175717812,-0.88590381,0.08245149,0.161412244,0.086887356,0.231038662,1
81,0.216635775,0.231393384,0.238768895,0.243437991,-0.693078157,0,-0.43455207,-0.693078157,0.157757759,0.137466352,0.177448601,-0.88590381,-0.046171705,0.157761582,0.08451025,0.22933205,1
82,0.249529083,0.200746024,0.218027474,0.167577078,-0.722252143,0,-0.962438987,-0.722252143,0.155165581,0.13317352,0.176583206,-0.88590381,-0.124751418,0.155255802,0.080834059,0.227088715,0
83,0.165674312,0.137129535,0.202817099,0.157400614,-0.866013281,0,-0.655044864,-0.866013281,0.152141374,0.12759284,0.175717812,-0.88590381,0.080501542,0.151993968,0.07499962,0.228355768,0
84,0.155482019,0.123663271,0.181153837,0.143061051,-1.03715151,0,0.255884764,-1.03715151,0.143932811,0.109562949,0.177448601,-0.88590381,0.000610538,0.14380698,0.064085721,0.225675921,0
85,0.141120152,0.099516866,0.158107814,0.150462116,-0.81939746,0,0.221663584,-0.81939746,0.140044544,0.102265136,0.177448601,-0.88590381,0.016405125,0.140069911,0.052888259,0.223248368,1
86,0.198104334,0.191458946,0.233237849,0.203657269,-0.829735672,0,0.75829365,-0.829735672,0.139612514,0.101835853,0.177448601,-0.61761193,0.045884738,0.139789091,0.051363473,0.2244043,1
87,0.238873504,0.207711334,0.251674668,0.199956736,-0.835444468,0,1.00466556,-0.835444468,0.141772663,0.105699401,0.177881298,-0.61761193,-0.057246632,0.141927645,0.052737165,0.227036342,0
88,0.201810622,0.221641952,0.25444019,0.275817649,-0.909168349,0,1.404607583,-0.909168349,0.148253107,0.118577894,0.177448601,-0.61761193,0.068092048,0.148386509,0.056769701,0.231120903,1
89,0.274083243,0.261112036,0.318969055,0.300333676,-0.868845802,0,1.375473471,-0.868845802,0.158189788,0.135319936,0.180044785,-0.61761193,-0.042183183,0.158172011,0.058713031,0.246551618,1
90,0.298637402,0.287115857,0.312055248,0.300333676,-0.694965518,0,1.369446604,-0.694965518,0.172446766,0.150344845,0.1934584,-0.55053896,-0.02242344,0.172342629,0.066728924,0.26329113,1
91,0.232850786,0.231393384,0.275642532,0.285531547,-0.918024817,0,1.417717102,-0.918024817,0.185407655,0.161935489,0.208170108,1.126285288,-0.012175732,0.185260357,0.081294277,0.270743657,0
92,0.289834968,0.261112036,0.32403918,0.306809608,-1.078687656,0,1.308251967,-1.078687656,0.201392752,0.170521152,0.231968458,1.126285288,0.023294411,0.201591129,0.08984929,0.291739237,1
93,0.32921428,0.303832599,0.345702442,0.304034208,-0.984331106,0,1.300475401,-0.984331106,0.2152177,0.178677531,0.250574441,1.126285288,-0.013218203,0.215135302,0.101736722,0.309744329,0
94,0.30234369,0.259254621,0.322195498,0.304034208,-0.863541441,0,1.260909268,-0.863541441,0.228178589,0.185116778,0.270045819,1.327504198,0.001880604,0.22805303,0.109349485,0.325979742,1
95,0.305123406,0.293152458,0.345702442,0.321611737,-0.880803527,0,1.158268716,-0.880803527,0.240275418,0.192843874,0.28735371,1.327504198,0.015520126,0.240409117,0.122031527,0.338703572,1
96,0.372763167,0.333551251,0.370131226,0.357691927,-0.620253611,0,2.614422675,-0.620253611,0.252372248,0.204434518,0.299901931,1.327504198,0.033294536,0.252592392,0.137222275,0.34762431,1
97,0.35608487,0.314048385,0.32403918,0.291544912,-0.639133731,0,1.174968493,-0.639133731,0.259716752,0.208727349,0.309421272,1.528723108,-0.135851056,0.25952649,0.149107414,0.355944172,0
98,0.283812249,0.27690007,0.330031146,0.297558277,-0.769813124,0,0.794804593,-0.769813124,0.264901107,0.213449464,0.315911731,1.461650138,0.09337491,0.26509969,0.156298263,0.361016331,1
99,0.295857686,0.243466587,0.221714838,0.206895234,-0.15417522,0,-0.051720934,-0.15417522,0.266629226,0.213449464,0.318940612,1.394577168,-0.207065194,0.266546994,0.168150075,0.356321756,0
100,0.256478373,0.24625271,0.269650566,0.230486128,0.073963458,0,-0.348593508,0.073963458,0.267061255,0.213878747,0.319806006,1.327504198,0.263380644,0.267238244,0.173966934,0.355356578,1
101,0.228681212,0.176135266,0.160412416,0.143061051,-0.157816314,0,-1.166560471,-0.157816314,0.262740959,0.213449464,0.310719363,1.193358258,-0.258083225,0.262550707,0.173647856,0.349615086,0
102,0.158725021,0.137129535,0.205582621,0.178216109,-0.838366863,0,-1.601420217,-0.838366863,0.263172989,0.213449464,0.312017455,1.193358258,0.229855407,0.263047543,0.165887448,0.353664016,1
103,0.201810622,0.218855828,0.248909145,0.255002155,-0.533717313,0,-1.054096609,-0.533717313,0.267493285,0.214737313,0.319806006,0.656774499,0.084290918,0.26760547,0.173000658,0.352594427,1
104,0.308829695,0.430601224,0.330031146,0.452980635,0.419385222,0,0.05994456,0.419385222,0.282182292,0.237060035,0.325863768,0.656774499,0.530274094,0.28207851,0.202181825,0.345416765,1
